ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError,maxError
15/01/2020 01:39:55,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.37474,-2.00E+10,71201,8.55E+08,227.2992126,1.58E+09
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 03:07:16,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.37474,-83527.02846,0,15.44984309,202.8503937,60.67100233
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 03:12:12,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.37474,-15067.65383,98948,15.02867337,217.9606299,33.56200046
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 03:43:56,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.37474,-34504.78232,1015716,15.02867337,1521.645669,33.56200046
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 04:02:14,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.3747391251,-36298.832460020145,106340.0,15.048950801599545,209.78740157480314,33.762206865947796
15/01/2020 04:15:35,MeanModel_Implicit_Nugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_150_9,-67571.38713262652,-54860.79210209054,339896.0,10.673233713247333,321.84251968503935,32.4828763468256
15/01/2020 04:37:29,MeanModel_Implicit_Nugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_200_9,-87015.46918110641,-68654.77830146166,716370.0,11.330886152555724,377.496062992126,32.958708749675885
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 19:56:41,MeanModel_Implicit_Nugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_Nugget_forTesting_100_9,-84810.3747391251,-36298.832460020145,106340.0,16.218257807374222,209.0,36.92070461509776
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 21:45:44,MeanModel_Implicit_WithoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_100_9,-84810.3747391251,-5669236.426182006,68255.0,13.602419097333298,460.8976377952756,36.26674973073183
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 22:04:32,MeanModel_Implicit_WithoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_100_9,-84810.3747391251,-35827.70079431654,53740.0,13.602419097333305,222.6771653543307,36.26674973073183
15/01/2020 22:14:15,MeanModel_Implicit_WithoutNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_150_9,-68491.71196775473,-65472.88752178264,161160.0,10.775945231152884,340.748031496063,37.133029442400264
15/01/2020 22:28:14,MeanModel_Implicit_WithoutNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_200_9,-87730.5453872123,-81836.19143137799,357105.0,12.021204287154974,457.1417322834646,36.858234231278026
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
15/01/2020 22:43:30,MeanModel_Implicit_WithoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_100_9,-84810.3747391251,-35827.70079431654,56037.0,14.066189649477872,220.0551181102362,34.592851999640686
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 12:53:34,MeanModel_Implicit_WithoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_100_9,-84810.3747391251,-35827.70079431654,55024.0,14.066189649477872,212.15748031496062,34.592851999640686
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 13:02:51,MeanModel_Implicit_WithoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_100_9,-84810.3747391251,-35827.70079515118,55024.0,14.066189649477849,204.04724409448818,34.59285199964023
16/01/2020 13:12:55,MeanModel_Implicit_WithoutNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_150_9,-67504.50007141459,-63960.39740777484,158691.0,46.19713560355183,315.13385826771656,237.22409177893365
16/01/2020 13:29:07,MeanModel_Implicit_WithoutNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithoutNugget_forTesting_200_9,-85999.0854417904,-84045.02134251257,391333.0,18.120968437686322,370.8897637795276,68.63155494847734
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 14:28:10,MeanModel_Implicit_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_100_9,-84810.3747391251,-34504.78232498761,103414.0,15.028673374607882,216.35433070866142,33.56200045992912
16/01/2020 14:42:25,MeanModel_Implicit_WithNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_150_9,-67575.94715711442,-55148.724187061816,386822.0,10.967785200629134,337.0866141732283,32.33480202589663
16/01/2020 15:02:12,MeanModel_Implicit_WithNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_200_9,-86970.34468614928,-68762.10049210998,687533.0,11.306250667471161,391.0472440944882,33.002867465190405
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 17:26:43,MeanModel_Implicit_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_100_9,-84810.3747391251,-34504.78232498761,103414.0,15.028673374607862,204.03149606299212,33.56200045992917
16/01/2020 17:34:47,MeanModel_Implicit_WithNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_150_9,-67575.94715711442,-55148.724187061816,386822.0,10.967785200629175,286.8897637795276,32.3348020258966
16/01/2020 17:43:57,MeanModel_Implicit_WithNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_200_9,-86970.34468614928,-68762.10049210995,687533.0,11.306250667471184,362.2283464566929,33.002867465190356
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 18:25:48,MeanModel_Implicit_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_100_9,-84810.3747391251,-34504.78232498761,103414.0,15.028673374607862,218.23622047244095,33.56200045992917
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
16/01/2020 18:44:22,MeanModel_Implicit_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_100_9,-84810.3747391251,-34504.78232498761,103414.0,15.028673374607862,212.93700787401573,33.56200045992917
16/01/2020 18:52:22,MeanModel_Implicit_WithNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_150_9,-67575.94715711442,-55148.724187061816,386822.0,10.967785200629175,300.5590551181102,32.3348020258966
16/01/2020 19:01:53,MeanModel_Implicit_WithNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_200_9,-86970.34468614928,-68762.10049210995,687533.0,11.306250667471184,374.15748031496065,33.002867465190356
16/01/2020 19:33:28,MeanModel_Implicit_WithNugget_forTesting_250_9,ND,250,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_250_9,-105006.63806654997,-79308.27302903926,1340022.0,9.180595257342258,521.3070866141733,33.44301273173967
16/01/2020 20:22:07,MeanModel_Implicit_WithNugget_forTesting_300_9,ND,300,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_300_9,-122441.83690022575,-87993.09781179507,2285059.0,9.19530707207579,572.3307086614174,33.47890391224526
16/01/2020 21:46:02,MeanModel_Implicit_WithNugget_forTesting_350_9,ND,350,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_350_9,-139299.16622878285,-94811.20781483946,4404107.0,8.61373901344417,640.7637795275591,33.303332340393176
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
17/01/2020 02:01:19,MeanModel_Implicit_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_100_9,-84810.3747391251,-34504.78232498761,103414.0,15.028673374607862,209.96062992125985,33.56200045992917
17/01/2020 02:09:33,MeanModel_Implicit_WithNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_150_9,-67575.94715711442,-55148.724187061816,386822.0,10.967785200629175,300.3937007874016,32.3348020258966
17/01/2020 02:19:02,MeanModel_Implicit_WithNugget_forTesting_200_9,ND,200,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_200_9,-86970.34468614928,-68762.10049210995,687533.0,11.306250667471184,376.9527559055118,33.002867465190356
17/01/2020 02:29:33,MeanModel_Implicit_WithNugget_forTesting_250_9,ND,250,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_250_9,-105006.63806654997,-79308.27302903926,1340022.0,9.180595257342246,455.1102362204724,33.44301273173961
17/01/2020 02:41:58,MeanModel_Implicit_WithNugget_forTesting_300_9,ND,300,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_300_9,-122441.83690022575,-87993.09781179506,2285059.0,9.19530707207586,526.4094488188977,33.478903912245244
17/01/2020 02:56:16,MeanModel_Implicit_WithNugget_forTesting_350_9,ND,350,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_350_9,-139299.16622878285,-94811.20781483944,4404107.0,8.613739013444189,617.5590551181102,33.303332340393276
17/01/2020 03:12:13,MeanModel_Implicit_WithNugget_forTesting_400_9,ND,400,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_400_9,-155631.47580896108,-99693.60543728527,7930294.0,8.225764007682704,665.2204724409448,33.363470078288316
17/01/2020 07:08:53,MeanModel_Implicit_WithNugget_forTesting_450_9,ND,450,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_450_9,-171689.44407429284,-102927.32169420966,1.3385669E7,8.014721419744095,780.7401574803149,33.55782766980006
17/01/2020 13:20:04,MeanModel_Implicit_WithNugget_forTesting_500_9,ND,500,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_500_9,-187267.3282980749,-104565.79413589582,2.1356242E7,7.760015733093452,804.3228346456693,33.61455552891448
17/01/2020 22:39:43,MeanModel_Implicit_WithNugget_forTesting_550_9,ND,550,800,9,Network\ND\newLargeDataSet\MeanModel_Implicit_WithNugget_forTesting_550_9,-202677.6486581805,-104353.63046756439,3.2607488E7,7.3810671214108226,988.3700787401575,33.86677960813476
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 13:06:11,MeanModel_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_WithNugget_forTesting_100_9,-84810.3747391251,-47310.12702372902,165462.0,28.861138981461522,212.7244094488189,51.685310981533995
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 14:37:08,BPRModel_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_WithNugget_forTesting_100_9,-3.5909611747700775E10,-240440.5723346462,229426.0,23.735294867846516,230.85826771653544,57.857692269384074
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 14:52:42,BPRModel_WithNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_WithNugget_forTesting_100_9,-3.5909611747700775E10,-41043.57224519183,49297.0,24.160543770695202,235.51181102362204,57.50305882422102
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 14:58:27,BPRModel_implicit_withoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_implicit_withoutNugget_forTesting_100_9,-3.5909611747700775E10,-41043.57224519183,54492.0,24.160543770695202,240.91338582677164,57.50305882422102
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 15:58:08,BPRModel_implicit_withoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_implicit_withoutNugget_forTesting_100_9,-3.5909611747700775E10,-40938.528163559095,153847.0,24.095174432633176,265.244094488189,57.58803640157583
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 17:19:10,BPRModel_implicit_withoutNugget_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_implicit_withoutNugget_forTesting_100_9,-3.5909611747700775E10,-40938.528163559095,50769.0,24.095174432633176,248.9448818897638,57.58803640157583
20/01/2020 17:46:25,BPRModel_implicit_withoutNugget_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\BPRModel_implicit_withoutNugget_forTesting_150_9,-7.329930889117454E7,-65820.87929007527,1012018.0,38.6711450035242,1857.3622047244094,183.5629831988818
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
20/01/2020 18:10:44,BPRModel_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_forTesting_100_9,-3.5909611747700775E10,-240440.5723346462,93465.0,23.735294867846516,254.16535433070865,57.857692269384074
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
23/01/2020 12:12:03,BPRModel_forTesting_100_9,ND,100,800,9,Network\ND\newLargeDataSet\BPRModel_forTesting_100_9,-3.5909611747700775E10,-240440.5723346462,94393.0,23.735294867846516,641.511811023622,57.857692269384074
23/01/2020 12:26:56,BPRModel_forTesting_150_9,ND,150,800,9,Network\ND\newLargeDataSet\BPRModel_forTesting_150_9,-8.249036512906523E7,-8.624883433367816E7,204987.0,54.12094863701233,392.18897637795277,241.19746655048922
TimeStamp,ModelName,Network,Proportion of trainingData,I,T,ModelLocation,InitialLogLiklihood,FinalLogLiklihood,TrainingTime,AverageError,averagePredictiontime,maxError
11/02/2020 02:02:36,MeanModel_WithoutWeight_100_9,ND,100,800,9,Network\ND\newLargeDataSet\MeanModel_WithoutWeight_100_9,-84810.3747391251,-225211.89755677033,82038.0,14.155050744148358,230.1259842519685,36.33934514683782
